50,Travel_Rarely,Research & Development,1,Medical,3,Male,1,Laboratory Technician,3,Married,3690,2,15,4,5,2,3,2,0,2,0,0.08734939759036145,Retention
53,Travel_Rarely,Research & Development,13,Medical,4,Female,2,Manufacturing Director,1,Divorced,4450,1,11,3,5,3,4,2,1,3,0,0.08734939759036145,Retention
33,Travel_Rarely,Research & Development,14,Medical,4,Female,1,Research Scientist,2,Married,2756,1,13,4,8,5,8,7,1,6,0,0.08734939759036145,Retention
40,Travel_Rarely,Research & Development,4,Medical,4,Female,5,Manager,3,Married,19033,1,14,2,21,2,20,8,9,9,0,0.08734939759036145,Retention
55,Travel_Rarely,Research & Development,14,Medical,3,Male,5,Research Director,2,Single,18722,8,11,4,36,3,24,15,2,15,0,0.08734939759036145,Retention
34,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,2,Manufacturing Director,3,Married,9547,1,17,3,10,2,10,9,1,9,0,0.08734939759036145,Retention
51,Travel_Rarely,Research & Development,3,Medical,4,Female,4,Healthcare Representative,2,Single,13734,3,18,3,21,6,7,7,1,0,0,0.08734939759036145,Retention
52,Travel_Rarely,Research & Development,1,Life Sciences,3,Male,5,Manager,3,Married,19999,0,14,1,34,5,33,18,11,9,0,0.08734939759036145,Retention
27,Travel_Rarely,Research & Development,9,Medical,4,Female,1,Research Scientist,2,Single,2279,1,16,4,7,2,7,7,0,3,0,0.2214765100671141,Retention
35,Travel_Rarely,Research & Development,23,Life Sciences,2,Male,2,Manufacturing Director,3,Married,5916,3,13,1,8,1,1,0,0,1,0,0.08734939759036145,Retention
43,Non-Travel,Research & Development,7,Medical,4,Male,1,Research Scientist,4,Divorced,2089,4,14,4,7,3,5,4,2,2,0,0.08734939759036145,Retention
45,Non-Travel,Research & Development,2,Medical,1,Male,4,Manager,4,Married,16792,9,23,4,22,1,20,8,11,8,0,0.08734939759036145,Retention
37,Travel_Rarely,Research & Development,21,Life Sciences,2,Male,1,Research Scientist,1,Married,3564,1,12,1,8,3,8,7,1,7,0,0.08734939759036145,Retention
35,Travel_Frequently,Research & Development,2,Medical,2,Female,2,Laboratory Technician,2,Single,4425,5,11,4,10,5,6,2,1,2,0,0.08734939759036145,Retention
42,Non-Travel,Research & Development,21,Medical,3,Female,2,Manufacturing Director,3,Divorced,5265,2,16,2,11,5,5,3,0,2,0,0.08734939759036145,Retention
38,Travel_Rarely,Research & Development,2,Life Sciences,4,Male,2,Manufacturing Director,3,Married,6553,9,14,2,14,3,1,0,0,0,0,0.08734939759036145,Retention
38,Travel_Rarely,Research & Development,29,Technical Degree,4,Male,2,Manufacturing Director,4,Married,6261,3,18,1,9,3,7,7,1,7,0,0.08734939759036145,Retention
27,Travel_Frequently,Research & Development,1,Technical Degree,3,Male,2,Manufacturing Director,1,Married,4298,5,19,3,6,1,2,2,2,0,0,0.2214765100671141,Retention
49,Non-Travel,Research & Development,18,Life Sciences,4,Male,2,Manufacturing Director,4,Divorced,6804,1,15,1,7,0,7,7,1,7,0,0.08734939759036145,Retention
34,Travel_Frequently,Research & Development,10,Medical,4,Male,1,Research Scientist,3,Divorced,3815,1,17,4,5,4,5,3,2,0,0,0.08734939759036145,Retention
40,Travel_Rarely,Research & Development,19,Medical,3,Male,2,Laboratory Technician,4,Married,2741,8,15,3,15,2,7,2,3,7,0,0.08734939759036145,Retention
38,Travel_Rarely,Research & Development,29,Medical,2,Male,2,Healthcare Representative,1,Married,6673,7,19,2,17,2,1,0,0,0,0,0.08734939759036145,Retention
29,Travel_Rarely,Sales,27,Marketing,2,Female,3,Sales Executive,4,Married,7639,1,22,4,10,3,10,4,1,9,0,0.2214765100671141,Retention
22,Travel_Rarely,Research & Development,5,Life Sciences,4,Male,1,Research Scientist,2,Divorced,2328,1,16,1,4,2,4,2,2,2,0,0.2214765100671141,Retention
36,Travel_Frequently,Research & Development,18,Medical,2,Female,1,Laboratory Technician,4,Single,2153,1,13,1,8,2,8,1,1,7,0,0.08734939759036145,Retention
40,Non-Travel,Research & Development,9,Life Sciences,4,Male,2,Healthcare Representative,4,Married,4876,9,14,4,5,5,3,2,0,2,0,0.08734939759036145,Retention
46,Travel_Rarely,Research & Development,1,Medical,4,Male,3,Healthcare Representative,1,Divorced,9396,7,16,3,17,3,4,2,0,3,0,0.08734939759036145,Retention
32,Travel_Rarely,Sales,4,Medical,4,Male,3,Sales Executive,4,Married,10400,1,11,3,14,2,14,8,9,8,0,0.2214765100671141,Retention
30,Non-Travel,Research & Development,1,Life Sciences,3,Male,3,Manufacturing Director,3,Single,8474,1,22,3,12,2,11,8,5,8,0,0.2214765100671141,Retention
27,Travel_Frequently,Sales,20,Life Sciences,4,Female,2,Sales Executive,3,Single,9981,1,14,4,7,2,7,7,0,7,0,0.2214765100671141,Retention
51,Travel_Rarely,Research & Development,8,Life Sciences,2,Male,3,Research Director,2,Married,12490,5,16,4,16,5,10,9,4,7,0,0.08734939759036145,Retention
30,Travel_Rarely,Research & Development,3,Technical Degree,4,Female,1,Research Scientist,1,Single,2657,5,11,3,8,5,5,2,0,4,0,0.2214765100671141,Retention
41,Travel_Rarely,Sales,6,Life Sciences,4,Female,3,Manager,4,Single,13591,3,18,3,16,3,1,0,0,0,0,0.08734939759036145,Retention
30,Travel_Frequently,Sales,26,Marketing,3,Female,2,Sales Executive,1,Single,6696,5,15,3,9,5,6,3,0,1,0,0.2214765100671141,Retention
29,Travel_Rarely,Research & Development,1,Technical Degree,3,Male,1,Research Scientist,3,Single,2058,0,14,4,7,1,6,2,1,5,0,0.2214765100671141,Retention
45,Non-Travel,Sales,6,Medical,4,Female,3,Sales Executive,4,Single,8865,6,12,4,23,2,19,7,12,8,0,0.08734939759036145,Retention
54,Travel_Rarely,Sales,3,Marketing,4,Female,2,Sales Executive,1,Married,5940,2,14,4,16,4,6,2,0,5,0,0.08734939759036145,Retention
36,Travel_Rarely,Research & Development,5,Life Sciences,4,Male,2,Laboratory Technician,2,Single,5914,8,16,4,16,3,13,11,3,7,0,0.08734939759036145,Retention
33,Travel_Rarely,Research & Development,4,Medical,3,Female,1,Research Scientist,2,Married,2622,6,21,4,7,3,3,2,1,1,0,0.08734939759036145,Retention
37,Travel_Frequently,Research & Development,11,Other,2,Male,3,Research Director,4,Divorced,12185,1,14,3,10,1,10,8,0,7,0,0.08734939759036145,Retention
38,Travel_Rarely,Sales,3,Life Sciences,1,Male,3,Sales Executive,3,Divorced,10609,0,12,3,17,6,16,10,5,13,0,0.08734939759036145,Retention
31,Non-Travel,Research & Development,1,Medical,3,Male,2,Manufacturing Director,3,Married,4345,0,12,4,6,2,5,4,1,4,0,0.2214765100671141,Retention
59,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,1,Research Scientist,4,Married,2177,3,17,1,7,6,1,0,0,0,0,0.08734939759036145,Retention
37,Travel_Frequently,Sales,4,Marketing,1,Male,1,Sales Representative,4,Divorced,2793,4,17,3,13,2,9,8,5,8,0,0.08734939759036145,Retention
